Status,Player,Pos,Player_ID,url,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OBPM,DPM,BPM,FG%,AVG_DIST_FGA,%FGA_2P,%FGA_0-3ft,%FGA_3-10ft,%FGA_10-16ft,%FGA_16ft<3,%FGA_3P,2P%,0-3_FG%,3-10_FG%,10-16_FG%,16<3_FG%,3P%,%ASTd_2P,%FGA_DUNK,%ASTd_3P,%_CORNER3PA,3P%_CORNER3
Active,Brandon Ingram,SF,ingrabr01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/i/ingrabr01.html,58,1604,7.2,0.451,0.302,0.331,2.7,13.7,8,10,0.8,1.3,12.6,15.6,-3.7,-0.7,-4.4,0.362,13.4,0.698,0.244,0.157,0.141,0.154,0.302,0.388,0.541,0.257,0.349,0.319,0.304,0.388,0.038,0.976,0.363,0.408
Active,Brandon Jennings,PG,jennibr01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/jennibr01.html,517,16253,15.9,0.498,0.37,0.248,2.1,8.9,5.4,30,2.1,0.5,13.2,24.1,1.9,-1.2,0.6,0.389,15,0.63,0.237,0.13,0.099,0.163,0.37,0.413,0.512,0.326,0.359,0.373,0.349,0.248,0.004,0.563,0.132,0.392
Active,Brandon Knight,SG,knighbr03,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/k/knighbr03.html,382,11939,14.2,0.52,0.347,0.247,2.1,10.3,6.1,23.5,1.5,0.5,15.4,24.7,0.7,-2,-1.2,0.415,14.5,0.653,0.265,0.126,0.07,0.193,0.347,0.445,0.574,0.342,0.37,0.363,0.357,0.286,0.011,0.707,0.153,0.388
Active,Brandon Rush,SG,rushbr01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/rushbr01.html,457,9948,10.1,0.535,0.448,0.145,2,13,7.5,6.6,1.1,1.9,11.6,14.8,-1.6,-0.1,-1.7,0.428,16.7,0.552,0.204,0.078,0.069,0.2,0.448,0.449,0.57,0.33,0.379,0.395,0.403,0.538,0.038,0.952,0.382,0.439
Inactive,Brendan Haywood,C,haywobr01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/haywobr01.html,816,18680,14.6,0.555,0.001,0.562,12.6,17.5,15,3.8,0.9,4.6,14.6,14.2,-1.4,1.2,-0.2,0.528,4,0.999,0.561,0.318,0.098,0.022,0.001,0.528,0.691,0.329,0.297,0.284,0,0.553,0.207,0,0,0
Active,Brian Roberts,PG,roberbr01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/roberbr01.html,294,4948,13.3,0.517,0.331,0.203,1.3,8.1,4.6,23,1.3,0.3,11.8,20,0,-2.9,-2.9,0.412,16.8,0.669,0.123,0.138,0.117,0.29,0.331,0.44,0.472,0.432,0.449,0.426,0.355,0.332,0,0.646,0.157,0.385
Active,Briante Weber,PG,weberbr01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/weberbr01.html,13,213,7.5,0.367,0.14,0.14,4.1,10.9,7.5,17.6,2.6,1.7,18.4,13.6,-4.6,1.3,-3.4,0.34,13.2,0.86,0.14,0.26,0.18,0.28,0.14,0.395,0.714,0.154,0.333,0.5,0,0.176,0,0,0,0
Active,Brook Lopez,C,lopezbr01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/l/lopezbr01.html,539,17432,21.1,0.566,0.039,0.353,9.4,16.3,12.8,9,0.9,4.2,11,25.9,0.8,0.1,0.9,0.507,8,0.962,0.349,0.323,0.14,0.149,0.038,0.514,0.649,0.466,0.42,0.393,0.317,0.605,0.082,0.978,0.164,0.313
Active,Bruno Caboclo,SF,cabocbr01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/cabocbr01.html,22,89,-2.2,0.276,0.448,0,6.4,6.4,6.4,5.9,2.3,1.8,25.6,19.8,-9.3,-1.1,-10.4,0.207,15.3,0.552,0.138,0.241,0.034,0.138,0.448,0.125,0.5,0,0,0,0.308,1,0.034,1,0.615,0.25
Inactive,Bryce Cotton,PG,cottobr01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/cottobr01.html,23,198,12,0.506,0.291,0.228,1.8,8.7,5.3,15.8,1.8,0,16.4,23.8,-2.8,-3.1,-5.9,0.418,16.2,0.709,0.089,0.19,0.089,0.342,0.291,0.464,0.571,0.533,0.429,0.407,0.304,0.308,0.025,0.714,0.087,0.5
Inactive,Bryce Dejean-Jones,SG,dejeabr01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/dejeabr01.html,14,279,9.6,0.505,0.464,0.304,3.1,16.5,9.5,7.7,1.8,0.6,12.3,14.1,-2.2,-0.4,-2.6,0.406,15.3,0.536,0.319,0.014,0.058,0.145,0.464,0.432,0.455,0,0.25,0.5,0.375,0.375,0.101,0.833,0.188,0.333
Active,Bryn Forbes,SG,forbebr01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/f/forbebr01.html,20,95,4.7,0.44,0.5,0.036,1.2,8.1,4.8,4.4,0.5,0,0,13.5,-3.2,-2.3,-5.4,0.357,21,0.5,0.036,0.036,0.071,0.357,0.5,0.429,0,0,0.5,0.5,0.286,0.833,0,0.75,0.286,0.25
Active,Buddy Hield,SG,hieldbu01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/hieldbu01.html,58,1187,10.2,0.506,0.506,0.075,1.7,13.7,7.6,10.4,0.8,0.5,9,20.4,-1.9,-1.9,-3.8,0.396,16.6,0.494,0.243,0.073,0.064,0.112,0.506,0.424,0.513,0.257,0.323,0.407,0.369,0.485,0.01,0.811,0.139,0.441
Active,C.J. McCollum,SG,mccolcj01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/mccolcj01.html,237,6201,17.2,0.557,0.342,0.183,2,8.6,5.3,17.9,1.7,0.9,11.3,25.9,2.1,-1.8,0.3,0.456,15.3,0.658,0.174,0.14,0.137,0.206,0.342,0.481,0.544,0.453,0.492,0.441,0.409,0.249,0.009,0.758,0.212,0.427
Active,C.J. Miles,SF,milescj01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/milescj01.html,690,14329,13.3,0.531,0.455,0.196,2.6,11,6.8,9,1.8,1.2,9.2,21.9,0.5,-1.5,-1,0.417,16.7,0.545,0.197,0.105,0.067,0.176,0.455,0.466,0.639,0.355,0.372,0.375,0.358,0.582,0.048,0.931,0.204,0.403
Active,C.J. Watson,PG,watsocj01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/watsocj01.html,584,11855,13.2,0.535,0.347,0.289,2,8.7,5.4,18.7,2.4,0.4,13.8,17.5,0,-0.6,-0.6,0.42,16.2,0.653,0.194,0.09,0.081,0.287,0.347,0.443,0.563,0.34,0.42,0.401,0.377,0.372,0.001,0.823,0.312,0.427
Active,C.J. Wilcox,SG,wilcocj01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/wilcocj01.html,60,343,9.9,0.488,0.446,0.132,1.3,7.7,4.5,11.8,2,0.9,11.1,18.9,-2.8,-1.6,-4.4,0.388,18.4,0.554,0.132,0.05,0.074,0.298,0.446,0.433,0.688,0.167,0.556,0.333,0.333,0.655,0.008,0.889,0.204,0.455
Inactive,Cameron Bairstow,PF,bairsca01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bairsca01.html,36,167,5,0.368,0.093,0.241,6.6,16.1,11.4,6.2,1.2,1.7,10.5,17.7,-6.8,-0.9,-7.7,0.296,10.3,0.907,0.296,0.222,0.13,0.259,0.093,0.306,0.25,0.25,0.429,0.357,0.2,0.667,0,1,0.6,0.333
Active,Cameron Payne,PG,payneca01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/payneca01.html,77,1018,10.8,0.463,0.4,0.069,1.2,10.8,6.2,21.3,2.2,0.8,12.7,20.2,-1.8,-1.2,-3.1,0.385,15.6,0.6,0.135,0.181,0.164,0.12,0.4,0.429,0.418,0.419,0.448,0.429,0.319,0.143,0.002,0.808,0.215,0.371
Active,Caris LeVert,SF,leverca01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/l/leverca01.html,32,642,11,0.532,0.529,0.262,1.8,12.8,7.4,14.1,2.2,0.6,14.4,16.2,-1.5,-0.3,-1.9,0.417,16.1,0.471,0.235,0.112,0.086,0.037,0.529,0.545,0.682,0.238,0.625,0.429,0.303,0.313,0.048,0.6,0.212,0.333
Inactive,Carl Landry,PF,landrca01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/l/landrca01.html,513,11524,17.5,0.595,0.008,0.444,9.9,15.1,12.5,5.3,1,1.3,11.5,20.5,0,-1.1,-1.1,0.535,8.1,0.992,0.408,0.2,0.15,0.234,0.008,0.537,0.714,0.408,0.431,0.406,0.3,0.619,0.1,1,0.267,0.375
Inactive,Carlos Boozer,PF,boozeca01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/boozeca01.html,861,26901,19.5,0.554,0.001,0.281,8.8,26.6,17.7,13.2,1.5,1,12.6,24.3,0.4,0.8,1.2,0.521,7.9,0.999,0.405,0.179,0.211,0.205,0.001,0.522,0.679,0.403,0.426,0.414,0.071,0.691,0.056,1,0.143,0
Active,Carmelo Anthony,SF,anthoca01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/anthoca01.html,959,34742,21,0.545,0.175,0.373,5.7,15.1,10.4,16.3,1.5,1,11,31.5,2.5,-1.2,1.4,0.452,12.3,0.825,0.325,0.081,0.137,0.282,0.175,0.475,0.591,0.338,0.396,0.418,0.347,0.443,0.055,0.787,0.115,0.352
Inactive,Caron Butler,SF,butleca01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/butleca01.html,881,28333,15,0.523,0.202,0.278,4.4,13.6,9,12.3,2.2,0.6,11.8,21.7,0.3,-0.1,0.2,0.434,13.9,0.798,0.255,0.103,0.109,0.331,0.202,0.456,0.585,0.359,0.374,0.413,0.348,0.524,0.042,0.818,0.274,0.379
Inactive,Cartier Martin,SF,martica01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/martica01.html,243,3351,10.1,0.517,0.534,0.189,3,12.9,7.9,5.7,1.5,0.6,9.7,17.7,-1.5,-1.9,-3.4,0.392,18.4,0.466,0.148,0.065,0.067,0.187,0.534,0.414,0.593,0.296,0.257,0.371,0.372,0.642,0.005,0.959,0.324,0.374
Active,Chandler Parsons,SF,parsoch01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/parsoch01.html,367,11853,15.2,0.562,0.386,0.198,3.2,13.5,8.4,14.6,1.6,0.9,11.4,19.1,1.8,0.4,2.1,0.468,13.3,0.614,0.332,0.141,0.051,0.09,0.386,0.527,0.66,0.367,0.351,0.384,0.375,0.528,0.049,0.916,0.258,0.439
Active,Channing Frye,C,fryech01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/f/fryech01.html,776,18255,13.4,0.542,0.391,0.164,4.8,18.6,11.7,6.8,1.2,2.1,10,18.2,-0.1,0.1,-0.1,0.438,17.2,0.609,0.134,0.117,0.081,0.277,0.391,0.47,0.603,0.465,0.4,0.429,0.388,0.658,0.034,0.98,0.133,0.425
Inactive,Charlie Villanueva,PF,villach01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/v/villach01.html,656,13578,16,0.52,0.345,0.167,6.7,20.1,13.2,7.2,1.3,2.1,9,24.1,0,-1.8,-1.8,0.435,13.7,0.655,0.248,0.175,0.123,0.11,0.345,0.484,0.608,0.445,0.384,0.38,0.341,0.58,0.05,0.983,0.201,0.317
Inactive,Chase Budinger,SF,budinch01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/budinch01.html,407,7998,13,0.534,0.424,0.185,3.3,14.5,8.8,9.4,1.4,0.6,9.4,18.3,-0.1,-1.2,-1.4,0.43,14.9,0.576,0.255,0.109,0.065,0.146,0.424,0.486,0.649,0.341,0.37,0.361,0.352,0.702,0.046,0.971,0.345,0.384
Active,Chasson Randle,PG,randlch01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/randlch01.html,8,74,17.9,0.671,0.577,0.462,0,7.5,3.7,13.4,2,1.1,8.8,20.2,2.7,-2.6,0.1,0.462,17.2,0.423,0.192,0.115,0.077,0.038,0.577,0.545,0.6,0.333,1,0,0.4,0.5,0,0.5,0.067,0
Active,Cheick Diallo,PF,diallch01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/diallch01.html,9,94,16.9,0.472,0,0.256,13.3,22.6,17.9,5.2,1.6,2.6,4.4,21.4,-3.8,-0.7,-4.5,0.436,10.3,1,0.231,0.179,0.359,0.231,0,0.436,0.667,0.286,0.286,0.556,0,0.647,0.077,0,0,0
Active,Chinanu Onuaku,C,onuakch01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/o/onuakch01.html,2,10,37.4,1.042,0,1,11.1,22.1,16.6,15.7,4.8,0,0,12.3,10.6,2.2,12.8,1,2,1,0.5,0.5,0,0,0,1,1,1,0,0,0,0.5,0,0,0,0
Active,Chris Andersen,C,anderch01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/anderch01.html,695,12273,16.7,0.581,0.027,0.65,11.3,22.1,16.7,4.4,1.3,6.3,13.7,13.9,-1.5,2.7,1.2,0.532,5,0.973,0.695,0.084,0.07,0.123,0.027,0.541,0.636,0.276,0.291,0.326,0.221,0.678,0.243,0.933,0.235,0.375
Inactive,Chris Bosh,C,boshch01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/boshch01.html,893,31936,20.6,0.571,0.072,0.444,7.2,20.7,14.1,9.9,1.2,2.3,10.7,24.6,1,0.4,1.4,0.494,10.8,0.928,0.304,0.151,0.182,0.291,0.072,0.506,0.651,0.421,0.416,0.454,0.335,0.593,0.079,0.957,0.222,0.351
Inactive,Chris Copeland,PF,copelch01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/copelch01.html,171,2111,12.4,0.54,0.492,0.174,3.5,11.2,7.3,8.6,0.8,1.1,12.3,22.9,-0.4,-2.6,-3,0.427,15.7,0.508,0.247,0.129,0.033,0.099,0.492,0.486,0.642,0.378,0.214,0.329,0.365,0.448,0.013,0.935,0.23,0.371
Inactive,Chris Douglas-Roberts,SG,douglch01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/douglch01.html,222,4381,11.5,0.528,0.195,0.312,2.1,10.5,6.2,9.8,1.5,1,11.8,17.8,-2.3,-0.6,-2.9,0.439,10.7,0.805,0.391,0.132,0.102,0.18,0.195,0.465,0.566,0.358,0.316,0.407,0.329,0.52,0.028,0.94,0.557,0.352
Inactive,Chris Johnson,SF,johnsch04,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/johnsch04.html,147,2274,9.7,0.514,0.578,0.175,3.5,11.4,7.5,6.3,2,1.1,11.2,14.1,-1.4,0,-1.3,0.392,16.6,0.422,0.237,0.077,0.043,0.066,0.578,0.508,0.655,0.289,0.4,0.308,0.307,0.611,0.015,0.962,0.478,0.333
Inactive,Chris Kaman,C,kamanch01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/k/kamanch01.html,735,19642,14.9,0.525,0.003,0.257,8.8,23.8,16.4,8.3,0.9,3.6,16.5,21.7,-3,1,-2,0.489,7.2,0.997,0.368,0.297,0.2,0.131,0.003,0.49,0.593,0.445,0.392,0.456,0.042,0.639,0.044,1,0.083,0
Active,Chris McCullough,PF,mcculch01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/mcculch01.html,38,434,12.9,0.485,0.286,0.186,8.6,13.3,10.9,3.9,3.4,2.6,10.1,17.1,-1.9,0.4,-1.5,0.429,13.2,0.714,0.336,0.086,0.071,0.214,0.286,0.46,0.553,0.333,0.5,0.367,0.35,0.696,0.129,0.929,0.25,0.2
Active,Chris Paul,PG,paulch01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/paulch01.html,809,28837,25.7,0.579,0.228,0.363,2.2,12.2,7.2,47.3,3.4,0.2,13.1,24,6.9,0.7,7.6,0.473,14,0.772,0.188,0.163,0.174,0.247,0.228,0.504,0.61,0.489,0.473,0.453,0.367,0.115,0.004,0.489,0.099,0.373
Active,Christian Wood,PF,woodch01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/woodch01.html,20,161,16.5,0.492,0.232,0.411,8.5,21.5,14.8,4,1.5,4.4,2.9,18.5,-3.1,-0.9,-4,0.411,9.4,0.768,0.446,0.161,0.071,0.089,0.232,0.442,0.64,0.111,0.5,0,0.308,0.684,0.161,0.75,0.231,0.333
Inactive,Chuck Hayes,C,hayesch01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/hayesch01.html,644,11815,12.2,0.518,0.007,0.242,10.8,20.6,15.7,9.7,2.1,1.5,16.5,10.6,-1.6,2.9,1.2,0.498,3.1,0.993,0.654,0.306,0.032,0.002,0.007,0.501,0.567,0.384,0.313,0,0,0.643,0.009,0,0.071,0
Inactive,Cleanthony Early,SF,earlycl01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/e/earlycl01.html,56,801,7.2,0.435,0.39,0.205,3.6,14.1,8.8,8.5,1.7,1.5,15,18.7,-4.4,-1.3,-5.7,0.346,14.8,0.61,0.276,0.106,0.047,0.181,0.39,0.4,0.557,0.296,0.5,0.196,0.263,0.597,0.055,0.923,0.323,0.281
Inactive,Cliff Alexander,PF,alexacl01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/alexacl01.html,8,36,11.6,0.5,0,0,6,12.1,9,0,1.4,4.4,9.1,13.3,-5.7,-1.3,-7,0.5,7.4,1,0.4,0.3,0.1,0.2,0,0.5,1,0,0,0.5,0,0.4,0.2,0,0,0
Active,Clint Capela,C,capelca01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/capelca01.html,133,2580,19.2,0.585,0.001,0.444,13.1,23.7,18.4,5.5,1.5,5.2,11.3,17.7,-1.2,1.5,0.3,0.61,1.9,0.999,0.772,0.222,0.004,0.001,0.001,0.61,0.695,0.326,0.333,0,0,0.755,0.298,0,0,0
Active,Cody Zeller,PF,zelleco01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/z/zelleco01.html,256,5721,15.1,0.557,0.008,0.488,8.4,19.1,13.7,8.9,1.4,2.7,12.8,16.5,-1.7,2.1,0.4,0.495,6.7,0.992,0.573,0.137,0.041,0.241,0.008,0.498,0.611,0.4,0.344,0.31,0.167,0.77,0.162,1,0.167,0.5
Active,Cole Aldrich,C,aldrico01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/aldrico01.html,307,3281,17,0.568,0,0.297,11.3,27.1,19.1,8.8,2.1,5.7,17.7,15.2,-2.2,3.5,1.3,0.531,3.7,1,0.47,0.492,0.03,0.003,0,0.531,0.683,0.405,0.292,0,0,0.689,0.134,0,0,0
Active,Corey Brewer,SF,breweco01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/breweco01.html,687,16680,11.9,0.5,0.277,0.271,3.5,10,6.7,10.3,2.7,0.9,11.8,19,-1.1,0.1,-1,0.423,12.1,0.723,0.368,0.13,0.066,0.159,0.277,0.477,0.615,0.329,0.337,0.334,0.284,0.658,0.067,0.962,0.549,0.31
Inactive,Cory Jefferson,PF,jeffeco01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/jeffeco01.html,58,581,13.2,0.476,0.085,0.317,10.2,20.8,15.5,4.4,0.9,3,8.5,18.4,-3.6,-1,-4.6,0.444,9,0.915,0.376,0.217,0.148,0.175,0.085,0.474,0.592,0.341,0.536,0.333,0.125,0.561,0.18,1,0.313,0.4
Active,Cory Joseph,PG,josepco01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/josepco01.html,339,6323,13.4,0.527,0.161,0.292,3,10.1,6.6,18.8,1.7,0.8,12.6,17.2,-0.5,-0.1,-0.6,0.456,11.1,0.839,0.315,0.204,0.114,0.206,0.161,0.483,0.613,0.414,0.377,0.41,0.318,0.301,0.001,0.947,0.415,0.363
Inactive,Coty Clarke,SF,clarkco01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/clarkco01.html,3,6,23.9,0.75,0.5,0,0,18,8.8,0,0,0,20,35.5,0.2,-9.7,-9.5,0.5,17,0.5,0,0.25,0,0.25,0.5,0,0,0,0,0,1,0,0,1,0.5,1
Active,Courtney Lee,SG,leeco01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/l/leeco01.html,653,18062,12.1,0.548,0.335,0.174,1.9,9.1,5.5,9.2,1.9,0.8,9.7,16.1,-0.2,0,-0.2,0.451,15,0.665,0.22,0.096,0.119,0.231,0.335,0.483,0.627,0.351,0.425,0.429,0.388,0.528,0.022,0.96,0.421,0.414
Active,Cristiano Felicio,C,feliccr01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/f/feliccr01.html,79,1074,16.3,0.592,0.017,0.481,12.8,20.6,16.8,7.6,1.1,1.8,11,12.9,-0.3,0.6,0.3,0.554,5.2,0.983,0.67,0.112,0.034,0.167,0.017,0.563,0.641,0.423,0.375,0.385,0,0.643,0.18,0,0,0
Active,D.J. Augustin,PG,augusdj01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/augusdj01.html,631,15055,14,0.543,0.425,0.318,1.2,7.4,4.3,27.2,1.3,0.1,14.5,19.9,1,-2.6,-1.6,0.403,15.6,0.575,0.257,0.109,0.062,0.146,0.425,0.425,0.516,0.293,0.34,0.4,0.373,0.218,0,0.717,0.184,0.409
Active,D'Angelo Russell,PG,russeda01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/russeda01.html,122,3371,13.9,0.507,0.406,0.21,2.2,12,6.9,23.7,2.1,0.6,15.9,25,0.2,-1.5,-1.3,0.404,15.9,0.594,0.165,0.137,0.146,0.146,0.406,0.44,0.573,0.466,0.336,0.369,0.35,0.254,0.003,0.679,0.136,0.402
Inactive,Dahntay Jones,SF,jonesda02,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/jonesda02.html,623,9787,9.5,0.519,0.118,0.408,3,9.6,6.3,8.6,1.4,1.1,13.6,17.2,-2.9,-0.7,-3.6,0.439,10.9,0.882,0.345,0.146,0.108,0.283,0.118,0.454,0.59,0.422,0.323,0.354,0.331,0.494,0.057,0.972,0.755,0.365
Active,Damian Jones,C,jonesda03,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/jonesda03.html,8,45,5.9,0.571,0,0.857,15.8,11.4,13.4,0,1.1,3.5,34.2,14,-5.9,-1.8,-7.7,0.571,5.9,1,0.714,0,0,0.286,0,0.571,0.6,0,0,0.5,0,1,0.143,0,0,0
Active,Damian Lillard,PG,lillada01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/l/lillada01.html,373,13569,19.8,0.561,0.407,0.307,1.7,10.3,6,28.8,1.3,0.6,12.4,27.3,4.5,-1.7,2.9,0.428,15.3,0.593,0.273,0.097,0.065,0.159,0.407,0.469,0.565,0.314,0.405,0.427,0.367,0.24,0.016,0.534,0.073,0.385
Inactive,Damien Inglis,SF,inglida01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/i/inglida01.html,20,156,6.7,0.444,0.351,0.216,1.5,21.1,11.4,9,2,1.6,21.4,14.9,-6.1,-0.3,-6.4,0.351,13.8,0.649,0.351,0.081,0.135,0.081,0.351,0.417,0.615,0.333,0.2,0,0.231,0.7,0.054,0.667,0.385,0.4
Active,Damjan Rudez,SF,rudezda01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/rudezda01.html,136,1591,7.6,0.574,0.694,0.078,1.3,5,3.2,7.7,1,0.3,14.3,13.5,-1,-2,-3,0.43,21,0.306,0.096,0.02,0.035,0.154,0.694,0.537,0.684,0.25,0.5,0.492,0.383,0.754,0.01,0.971,0.307,0.429
Active,Daniel Ochefu,C,ochefda01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/o/ochefda01.html,13,47,4.3,0.441,0,0.133,4.9,30.7,18,6.1,1.1,0,15.9,17.7,-8.3,-1.3,-9.6,0.467,2.7,1,0.667,0.333,0,0,0,0.467,0.6,0.2,0,0,0,0.571,0.133,0,0,0
Active,Danilo Gallinari,SF,gallida01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/gallida01.html,443,13747,16.3,0.579,0.447,0.451,2.8,14.1,8.4,9.6,1.3,1.1,9.2,20.3,2.2,-1.2,1,0.417,16.4,0.553,0.232,0.081,0.056,0.185,0.447,0.458,0.594,0.331,0.361,0.373,0.367,0.481,0.053,0.899,0.204,0.39
Inactive,Danny Granger,SF,grangda01,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/grangda01.html,586,18487,16.9,0.56,0.345,0.336,4.1,13.4,8.7,10.3,1.5,1.9,11.1,23.8,1.6,-0.2,1.5,0.434,15.2,0.655,0.219,0.114,0.097,0.225,0.345,0.463,0.598,0.402,0.376,0.399,0.38,0.442,0.02,0.937,0.168,0.411
Active,Danny Green,SG,greenda02,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/greenda02.html,450,11237,13.7,0.571,0.612,0.132,2.6,12.7,7.8,9.3,2.1,2.4,11.7,16.2,1.4,2,3.4,0.427,18.3,0.388,0.167,0.075,0.054,0.092,0.612,0.464,0.603,0.361,0.3,0.39,0.404,0.653,0.015,0.942,0.347,0.405
