,Player_ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player_ID1,Games,Min_Played,FG%,AVG_DIST_FGA,%FGA_2P,%FGA_0-3ft,%FGA_3-10ft,%FGA_10-16ft,%FGA_16ft<3,%FGA_3P,2P%,0-3_FG%,3-10_FG%,10-16_FG%,16<3_FG%,3P%,%ASTd_2P,%FGA_DUNK,DUNKS,%ASTd_3P,%_CORNER3PA,3P%_CORNER3,HEAVE_ATT,HEAVE_MD
247,lauvejo01,133.0,16.0,15.4,2.6,5.4,0.48,0.3,1.1,0.293,2.2,4.3,0.528,0.51,0.9,1.2,0.755,1.2,3.0,4.1,0.9,0.3,0.2,0.9,1.7,6.3,lauvejo01,133.0,2048.0,0.48,9.5,0.794,0.404,0.224,0.046,0.119,0.206,0.528,0.635,0.419,0.364,0.435,0.293,0.699,0.107,68.0,0.977,0.333,0.286,2.0,0.0
248,hensojo01,303.0,82.0,19.1,3.3,6.1,0.534,0.0,0.0,0.0,3.3,6.1,0.535,0.534,1.2,2.1,0.573,1.9,3.3,5.2,1.0,0.4,1.5,1.2,2.2,7.7,hensojo01,303.0,5801.0,0.534,4.6,0.997,0.507,0.373,0.06,0.055,0.003,0.535,0.655,0.454,0.286,0.252,0.0,0.699,0.125,213.0,0.0,0.167,0.0,1.0,0.0
249,jenkijo01,145.0,8.0,12.8,1.9,4.1,0.448,0.7,1.8,0.364,1.2,2.3,0.513,0.528,0.7,0.8,0.849,0.2,1.3,1.5,0.8,0.2,0.1,0.6,0.6,5.1,jenkijo01,145.0,1850.0,0.448,17.2,0.565,0.17,0.075,0.055,0.265,0.435,0.513,0.676,0.356,0.424,0.472,0.364,0.672,0.002,1.0,0.863,0.287,0.387,0.0,0.0
250,lucasjo02,242.0,8.0,12.1,1.9,4.9,0.383,0.7,2.0,0.344,1.2,2.9,0.409,0.452,0.3,0.4,0.768,0.2,0.7,1.0,1.5,0.4,0.0,0.5,0.8,4.7,lucasjo02,242.0,2927.0,0.383,17.3,0.6,0.1,0.141,0.123,0.235,0.4,0.409,0.563,0.389,0.39,0.366,0.344,0.206,0.0,0.0,0.755,0.249,0.407,1.0,0.0
251,salmojo01,895.0,429.0,26.4,3.4,7.8,0.431,0.8,2.2,0.366,2.5,5.6,0.457,0.483,1.7,2.2,0.799,0.5,2.4,2.9,2.4,0.8,0.3,1.3,1.9,9.3,salmojo01,895.0,23672.0,0.431,13.5,0.715,0.259,0.108,0.155,0.192,0.285,0.457,0.598,0.389,0.385,0.363,0.366,0.374,0.019,124.0,0.861,0.36,0.385,1.0,0.0
252,walljo01,475.0,463.0,36.1,6.8,15.6,0.432,0.8,2.6,0.319,5.9,13.0,0.455,0.459,4.2,5.3,0.792,0.6,3.9,4.5,9.1,1.7,0.6,3.8,2.3,18.6,walljo01,475.0,17135.0,0.432,12.5,0.833,0.318,0.102,0.112,0.3,0.167,0.455,0.616,0.323,0.362,0.364,0.319,0.194,0.032,233.0,0.668,0.146,0.293,23.0,0.0
253,obryajo01,107.0,19.0,11.9,1.3,3.2,0.398,0.0,0.0,0.75,1.3,3.2,0.394,0.403,0.4,0.7,0.606,0.9,1.4,2.3,0.5,0.2,0.1,0.6,1.4,3.0,obryajo01,107.0,1271.0,0.398,9.8,0.988,0.326,0.169,0.116,0.378,0.012,0.394,0.509,0.31,0.275,0.369,0.75,0.746,0.038,12.0,1.0,0.25,1.0,0.0,0.0
254,leuerjo01,305.0,66.0,16.0,2.7,5.5,0.487,0.4,1.1,0.353,2.3,4.5,0.519,0.521,0.8,1.1,0.766,1.0,3.0,3.9,0.9,0.4,0.3,0.7,1.5,6.6,leuerjo01,305.0,4883.0,0.487,12.0,0.807,0.282,0.158,0.169,0.198,0.193,0.519,0.726,0.393,0.465,0.369,0.353,0.696,0.072,111.0,0.991,0.184,0.25,1.0,0.0
255,jerebjo01,466.0,93.0,18.6,2.4,5.2,0.458,0.5,1.6,0.352,1.9,3.7,0.502,0.51,1.0,1.3,0.768,1.3,2.8,4.1,0.8,0.6,0.3,0.8,2.0,6.4,jerebjo01,466.0,8669.0,0.458,11.6,0.704,0.393,0.151,0.041,0.117,0.296,0.502,0.616,0.322,0.327,0.415,0.352,0.685,0.048,104.0,0.992,0.278,0.408,6.0,0.0
256,valanjo01,338.0,332.0,26.3,4.5,8.1,0.552,0.0,0.0,0.0,4.5,8.1,0.553,0.552,2.5,3.2,0.785,2.7,5.8,8.5,0.7,0.4,1.1,1.5,2.9,11.5,valanjo01,338.0,8898.0,0.552,5.2,0.999,0.475,0.345,0.102,0.078,0.001,0.553,0.654,0.494,0.416,0.376,0.0,0.584,0.119,297.0,0.0,0.0,0.0,0.0,0.0
257,simmojo02,107.0,4.0,16.4,2.3,4.8,0.467,0.3,1.0,0.336,1.9,3.8,0.502,0.503,1.3,1.8,0.75,0.3,1.7,2.0,1.3,0.6,0.2,1.0,1.9,6.2,simmojo02,107.0,1755.0,0.467,10.1,0.788,0.417,0.174,0.058,0.137,0.212,0.502,0.634,0.322,0.433,0.366,0.336,0.527,0.106,47.0,1.0,0.427,0.383,4.0,0.0
258,clarkjo01,196.0,120.0,28.6,5.4,12.2,0.442,1.1,3.4,0.336,4.3,8.9,0.482,0.488,1.9,2.4,0.807,1.0,2.5,3.4,2.6,1.1,0.1,1.7,2.0,13.9,clarkjo01,196.0,5615.0,0.442,12.7,0.725,0.264,0.194,0.107,0.16,0.275,0.482,0.597,0.426,0.42,0.401,0.336,0.28,0.028,59.0,0.769,0.179,0.288,3.0,0.0
259,farmajo01,504.0,40.0,19.5,2.9,6.8,0.423,1.2,3.1,0.374,1.7,3.8,0.463,0.507,0.8,1.0,0.739,0.3,1.6,1.9,2.9,0.8,0.1,1.4,1.4,7.7,farmajo01,504.0,9840.0,0.423,15.9,0.548,0.251,0.073,0.067,0.156,0.452,0.463,0.574,0.34,0.336,0.398,0.374,0.387,0.014,43.0,0.731,0.205,0.395,8.0,0.0
260,hamiljo02,151.0,21.0,13.9,2.3,5.6,0.408,0.9,2.5,0.357,1.4,3.0,0.451,0.489,0.5,0.7,0.67,0.6,2.3,2.8,0.8,0.5,0.2,0.7,1.0,5.9,hamiljo02,151.0,2100.0,0.408,15.5,0.542,0.205,0.176,0.079,0.082,0.458,0.451,0.616,0.358,0.333,0.348,0.357,0.478,0.029,23.0,0.883,0.224,0.384,1.0,0.0
261,hilljo01,407.0,120.0,18.9,3.3,6.7,0.497,0.0,0.1,0.136,3.3,6.7,0.499,0.497,1.3,1.8,0.699,2.2,3.7,5.9,0.8,0.4,0.7,1.0,2.1,7.9,hilljo01,407.0,7685.0,0.497,8.4,0.992,0.341,0.284,0.127,0.236,0.008,0.499,0.673,0.447,0.388,0.374,0.136,0.582,0.083,209.0,0.333,0.318,0.286,4.0,0.0
262,mcraejo01,59.0,5.0,9.8,1.6,3.9,0.404,0.5,1.2,0.384,1.1,2.6,0.413,0.465,0.8,1.1,0.774,0.2,0.8,1.0,0.7,0.2,0.1,0.5,0.8,4.4,mcraejo01,59.0,579.0,0.404,13.5,0.68,0.289,0.123,0.145,0.123,0.32,0.413,0.5,0.286,0.242,0.536,0.384,0.313,0.031,5.0,0.786,0.356,0.423,2.0,0.0
263,gutiejo01,47.0,3.0,10.3,1.1,2.3,0.5,0.1,0.4,0.176,1.1,1.9,0.562,0.514,0.6,0.8,0.778,0.2,1.0,1.1,1.5,0.4,0.0,0.7,1.4,2.9,gutiejo01,47.0,482.0,0.5,11.3,0.84,0.358,0.132,0.057,0.292,0.16,0.562,0.737,0.357,0.5,0.452,0.176,0.66,0.0,0.0,1.0,0.588,0.1,0.0,0.0
264,caldejo01,772.0,557.0,28.3,3.7,7.9,0.473,1.1,2.7,0.411,2.6,5.2,0.506,0.544,1.1,1.3,0.875,0.4,2.2,2.6,6.3,0.9,0.1,1.6,1.7,9.7,caldejo01,772.0,21850.0,0.473,17.0,0.658,0.192,0.026,0.074,0.366,0.342,0.506,0.652,0.368,0.412,0.458,0.411,0.228,0.0,3.0,0.855,0.152,0.441,9.0,1.0
265,mcrobjo01,431.0,179.0,19.2,2.1,4.6,0.464,0.5,1.3,0.341,1.7,3.2,0.514,0.513,0.7,1.0,0.705,1.1,2.8,3.9,2.1,0.5,0.5,0.9,1.9,5.4,mcrobjo01,431.0,8265.0,0.464,11.9,0.708,0.381,0.137,0.055,0.134,0.292,0.514,0.654,0.344,0.385,0.347,0.341,0.673,0.123,224.0,0.974,0.129,0.311,2.0,0.0
266,richajo01,80.0,22.0,24.8,3.1,7.3,0.421,1.2,3.2,0.378,1.8,4.0,0.455,0.505,0.8,1.2,0.691,0.4,2.1,2.5,1.9,0.8,0.5,1.0,2.3,8.2,richajo01,80.0,1982.0,0.421,16.5,0.555,0.174,0.091,0.107,0.184,0.445,0.455,0.574,0.377,0.419,0.402,0.378,0.381,0.04,20.0,0.929,0.274,0.535,0.0,0.0
267,smithjo03,891.0,772.0,32.5,5.7,12.6,0.453,0.5,1.8,0.285,5.2,10.8,0.48,0.473,2.7,4.2,0.632,1.9,5.5,7.5,3.1,1.2,1.9,2.5,2.8,14.6,smithjo03,891.0,28988.0,0.453,10.4,0.86,0.367,0.198,0.06,0.236,0.14,0.48,0.669,0.354,0.266,0.345,0.285,0.607,0.1,1069.0,0.953,0.229,0.307,13.0,0.0
268,holidjr01,480.0,407.0,32.2,5.6,12.8,0.441,1.1,3.0,0.369,4.5,9.8,0.463,0.485,1.9,2.4,0.789,0.8,2.7,3.6,6.2,1.5,0.4,2.7,2.3,14.3,holidjr01,480.0,15461.0,0.441,12.7,0.765,0.271,0.167,0.145,0.183,0.235,0.463,0.576,0.375,0.439,0.397,0.369,0.237,0.015,84.0,0.582,0.19,0.372,11.0,1.0
269,hernaju01,41.0,4.0,12.5,1.4,3.1,0.45,0.6,1.5,0.426,0.8,1.7,0.471,0.55,0.8,1.1,0.702,0.8,2.1,2.8,0.5,0.4,0.3,0.3,1.0,4.3,hernaju01,41.0,514.0,0.45,13.6,0.527,0.364,0.109,0.016,0.039,0.473,0.471,0.596,0.214,0.0,0.2,0.426,0.594,0.078,8.0,1.0,0.328,0.5,0.0,0.0
270,randlju01,132.0,109.0,28.1,4.6,10.3,0.451,0.1,0.5,0.267,4.5,9.8,0.459,0.457,2.5,3.5,0.712,2.0,7.3,9.3,2.4,0.7,0.4,2.1,3.1,11.9,randlju01,132.0,3712.0,0.451,6.7,0.956,0.463,0.281,0.078,0.133,0.044,0.459,0.592,0.354,0.34,0.289,0.267,0.466,0.073,94.0,0.75,0.083,0.0,0.0,0.0
271,anderju01,106.0,11.0,12.8,1.7,4.3,0.404,0.6,1.9,0.288,1.2,2.3,0.5,0.469,1.1,1.3,0.797,0.5,2.1,2.7,0.6,0.4,0.4,0.6,1.0,5.1,anderju01,106.0,1357.0,0.404,14.4,0.545,0.279,0.131,0.06,0.075,0.455,0.5,0.706,0.305,0.333,0.206,0.288,0.455,0.082,34.0,0.949,0.327,0.328,1.0,0.0
272,hamilju01,98.0,20.0,17.8,2.3,5.1,0.461,0.6,1.9,0.309,1.7,3.1,0.556,0.52,0.7,0.9,0.791,1.2,2.4,3.7,0.8,0.6,0.7,0.7,1.5,5.9,hamilju01,97.0,1723.0,0.46,13.0,0.616,0.311,0.176,0.063,0.063,0.384,0.555,0.671,0.488,0.419,0.323,0.309,0.719,0.051,23.0,0.983,0.34,0.266,0.0,0.0
273,holidju01,179.0,11.0,15.1,1.9,4.9,0.395,0.8,2.4,0.34,1.1,2.5,0.447,0.478,0.7,0.9,0.792,0.2,1.7,1.9,1.0,0.7,0.3,0.7,1.2,5.4,holidju01,179.0,2703.0,0.395,16.8,0.514,0.215,0.064,0.069,0.163,0.486,0.447,0.551,0.321,0.4,0.387,0.34,0.735,0.051,41.0,0.965,0.331,0.436,3.0,0.0
274,winslju01,96.0,23.0,29.8,2.9,7.2,0.4,0.4,1.6,0.258,2.5,5.6,0.439,0.428,1.1,1.7,0.665,1.1,4.1,5.2,1.9,1.0,0.3,1.3,2.5,7.3,winslju01,96.0,2857.0,0.4,10.6,0.781,0.371,0.202,0.047,0.164,0.219,0.439,0.541,0.381,0.25,0.336,0.258,0.53,0.044,26.0,0.974,0.702,0.274,2.0,0.0
275,nurkiju01,141.0,60.0,17.8,3.1,6.7,0.462,0.0,0.0,0.0,3.1,6.6,0.464,0.462,1.4,2.5,0.586,2.0,3.9,5.9,1.1,0.8,1.1,1.6,2.8,7.6,nurkiju01,141.0,2513.0,0.462,4.4,0.995,0.534,0.361,0.026,0.073,0.005,0.464,0.562,0.351,0.333,0.362,0.0,0.664,0.069,58.0,0.0,0.2,0.0,0.0,0.0
276,mcdankj01,128.0,16.0,14.1,1.8,4.5,0.404,0.5,1.6,0.292,1.4,2.9,0.465,0.456,1.0,1.4,0.769,0.7,1.4,2.1,0.7,0.4,0.7,1.0,1.4,5.1,mcdankj01,128.0,1799.0,0.404,12.0,0.648,0.378,0.138,0.061,0.071,0.352,0.465,0.581,0.342,0.229,0.293,0.292,0.543,0.12,59.0,0.949,0.223,0.311,0.0,0.0
277,townska01,139.0,139.0,33.9,8.2,15.5,0.53,0.7,2.0,0.339,7.5,13.5,0.559,0.552,3.4,4.2,0.82,3.1,8.0,11.0,2.4,0.7,1.6,2.4,3.0,20.5,townska01,139.0,4706.0,0.53,9.8,0.87,0.359,0.231,0.082,0.198,0.13,0.559,0.694,0.468,0.418,0.479,0.339,0.637,0.078,156.0,0.926,0.161,0.422,4.0,0.0
278,leonaka01,375.0,348.0,30.4,5.8,11.7,0.497,1.3,3.2,0.392,4.5,8.5,0.537,0.551,2.9,3.5,0.849,1.3,5.0,6.2,2.2,1.8,0.7,1.3,1.7,15.8,leonaka01,375.0,11390.0,0.497,13.2,0.725,0.247,0.15,0.159,0.169,0.275,0.537,0.694,0.461,0.474,0.433,0.392,0.462,0.074,295.0,0.892,0.349,0.441,0.0,0.0
279,olynyke01,253.0,35.0,20.9,3.6,7.6,0.475,1.0,2.5,0.374,2.7,5.1,0.525,0.537,1.4,1.8,0.739,1.4,3.3,4.7,1.7,0.7,0.5,1.3,2.9,9.6,olynyke01,253.0,5295.0,0.475,12.4,0.667,0.369,0.122,0.069,0.108,0.333,0.525,0.681,0.319,0.368,0.321,0.374,0.669,0.032,60.0,0.963,0.118,0.539,1.0,0.0
280,oubreke01,116.0,11.0,15.2,1.8,4.3,0.42,0.6,1.8,0.304,1.3,2.5,0.507,0.485,0.7,1.0,0.699,0.6,2.1,2.7,0.4,0.5,0.1,0.6,2.0,4.9,oubreke01,116.0,1766.0,0.42,13.5,0.574,0.341,0.118,0.05,0.066,0.426,0.507,0.62,0.305,0.4,0.364,0.304,0.541,0.108,47.0,1.0,0.402,0.221,2.0,0.0
281,walkeke02,420.0,375.0,33.8,6.3,15.4,0.41,1.7,4.9,0.345,4.6,10.5,0.44,0.464,3.7,4.5,0.825,0.6,3.3,3.9,5.4,1.4,0.4,2.1,1.6,18.0,walkeke02,420.0,14195.0,0.41,14.5,0.685,0.264,0.095,0.114,0.213,0.315,0.44,0.546,0.334,0.377,0.388,0.345,0.229,0.001,5.0,0.614,0.08,0.366,30.0,1.0
282,marshke01,160.0,57.0,19.3,2.0,4.9,0.399,0.8,2.2,0.37,1.2,2.8,0.422,0.48,0.3,0.5,0.611,0.1,1.4,1.6,4.9,0.7,0.1,1.8,1.1,5.0,marshke01,160.0,3083.0,0.399,16.6,0.561,0.213,0.1,0.071,0.177,0.439,0.422,0.565,0.278,0.482,0.307,0.37,0.257,0.0,0.0,0.867,0.098,0.294,1.0,0.0
283,perkike01,781.0,565.0,22.0,2.2,4.1,0.53,0.0,0.0,0.0,2.2,4.1,0.532,0.53,1.0,1.7,0.594,1.7,4.1,5.8,1.0,0.3,1.2,1.6,2.7,5.4,perkike01,781.0,17147.0,0.53,4.5,0.996,0.525,0.354,0.077,0.039,0.004,0.532,0.652,0.424,0.31,0.331,0.0,0.623,0.113,332.0,0.0,0.0,0.0,7.0,0.0
284,farieke01,396.0,359.0,26.0,4.8,8.8,0.545,0.0,0.0,0.111,4.8,8.8,0.547,0.545,2.3,3.6,0.652,3.2,5.4,8.6,1.1,0.8,0.9,1.4,2.6,12.0,farieke01,396.0,10305.0,0.545,4.1,0.995,0.602,0.29,0.061,0.042,0.005,0.547,0.656,0.404,0.333,0.288,0.111,0.661,0.178,574.0,0.5,0.167,0.667,6.0,0.0
285,bazemke01,332.0,144.0,18.3,2.6,6.2,0.421,0.8,2.4,0.346,1.8,3.8,0.469,0.488,1.1,1.6,0.691,0.3,2.5,2.7,1.5,0.8,0.4,1.2,1.7,7.1,bazemke01,332.0,6067.0,0.421,13.9,0.614,0.315,0.109,0.051,0.139,0.386,0.469,0.594,0.289,0.308,0.385,0.346,0.498,0.034,55.0,0.858,0.348,0.412,7.0,0.0
286,caldwke01,291.0,252.0,30.1,4.3,10.5,0.408,1.5,4.5,0.338,2.8,6.0,0.46,0.48,1.5,2.0,0.782,0.7,2.3,3.0,1.6,1.2,0.2,1.0,1.9,11.6,caldwke01,291.0,8761.0,0.408,16.0,0.574,0.217,0.097,0.092,0.168,0.426,0.46,0.618,0.295,0.425,0.37,0.338,0.543,0.033,87.0,0.848,0.252,0.405,17.0,0.0
287,martike01,757.0,667.0,30.6,5.1,10.6,0.483,0.1,0.4,0.234,5.0,10.2,0.492,0.487,2.0,3.2,0.629,1.7,5.1,6.8,1.9,1.2,1.1,1.7,3.3,12.3,martike01,757.0,23134.0,0.483,8.4,0.965,0.391,0.218,0.137,0.219,0.035,0.492,0.68,0.401,0.337,0.342,0.234,0.684,0.173,1278.0,0.894,0.234,0.333,11.0,0.0
288,duranke01,698.0,698.0,37.5,9.2,18.9,0.488,1.8,4.7,0.38,7.4,14.2,0.523,0.535,7.0,8.0,0.882,0.8,6.4,7.2,3.8,1.2,1.1,3.2,1.9,27.3,duranke01,698.0,26153.0,0.488,13.8,0.75,0.227,0.125,0.18,0.219,0.25,0.523,0.73,0.431,0.445,0.427,0.38,0.494,0.084,1069.0,0.753,0.063,0.402,6.0,0.0
289,garneke01,1462.0,1425.0,34.5,7.2,14.5,0.497,0.1,0.4,0.275,7.1,14.0,0.504,0.501,3.3,4.2,0.789,2.2,7.8,10.0,3.7,1.3,1.4,2.2,2.4,17.8,garneke01,1095.0,36885.0,0.5,11.3,0.97,0.228,0.197,0.215,0.33,0.03,0.507,0.685,0.442,0.46,0.454,0.261,0.676,0.065,951.0,0.797,0.055,0.192,22.0,0.0
290,loveke01,562.0,480.0,32.7,6.1,13.8,0.443,1.5,4.2,0.365,4.6,9.6,0.477,0.499,4.7,5.7,0.82,3.1,8.4,11.5,2.4,0.7,0.5,2.0,2.1,18.5,loveke01,562.0,18355.0,0.443,12.7,0.696,0.3,0.183,0.088,0.125,0.304,0.477,0.592,0.398,0.353,0.402,0.365,0.562,0.03,212.0,0.943,0.206,0.394,22.0,0.0
291,martike02,714.0,504.0,30.2,5.4,12.3,0.437,1.6,4.2,0.384,3.8,8.2,0.464,0.502,5.0,5.7,0.87,0.6,2.6,3.2,1.9,0.9,0.1,1.7,1.9,17.4,martike02,714.0,21559.0,0.437,15.2,0.662,0.204,0.11,0.122,0.225,0.338,0.464,0.629,0.393,0.399,0.387,0.384,0.508,0.037,314.0,0.87,0.224,0.452,1.0,0.0
292,serapke01,408.0,34.0,15.4,2.7,5.5,0.488,0.0,0.0,0.0,2.7,5.5,0.489,0.488,0.6,0.8,0.713,1.2,2.3,3.5,0.6,0.2,0.7,1.1,2.2,6.0,serapke01,408.0,6287.0,0.488,8.1,0.997,0.252,0.393,0.23,0.122,0.003,0.489,0.654,0.462,0.389,0.422,0.0,0.61,0.07,147.0,0.0,0.0,0.0,2.0,0.0
293,looneke01,48.0,3.0,8.8,1.1,2.0,0.573,0.1,0.2,0.3,1.1,1.8,0.605,0.589,0.4,0.7,0.656,0.8,1.7,2.5,0.5,0.3,0.3,0.3,1.3,2.8,looneke01,48.0,422.0,0.573,5.8,0.896,0.677,0.115,0.042,0.063,0.104,0.605,0.754,0.182,0.25,0.0,0.3,0.808,0.281,26.0,1.0,0.0,0.0,0.0,0.0
