X1,X2,labels,Player,Status,Player_ID,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DPM,BPM,VORP
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Active,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
2.718124453,0.593336543,Offensive Centers,Kevon Looney,Inactive,looneke01,126,103,14.6,0.609,0.104,0.333,11.2,19.4,15.6,7.6,1.5,3,11.3,12.7,0.9,0.7,1.6,0.181,-0.5,1.4,0.9,0.3
