Season,Player,Player_ID,Pos,url
Inactive,Paul George,georgpa01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/georgpa01.html
Inactive,Paul Grant,grantpa01,C,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/grantpa01.html
Inactive,Paul McPherson,mcphepa01,PG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/mcphepa01.html
Active,Paul Millsap,millspa01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/millspa01.html
Active,Paul Pierce,piercpa01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/piercpa01.html
Inactive,Paul Pierce,piercpa01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/piercpa01.html
Inactive,Paul Shirley,shirlpa01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/shirlpa01.html
Active,Paul Zipser,zipsepa01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/z/zipsepa01.html
Inactive,Pavel Podkolzin,podkopa01,C,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/podkopa01.html
Inactive,Peja Stojakovic,stojape01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/stojape01.html
Inactive,Pepe Sanchez,sanchpe01,PG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/sanchpe01.html
Inactive,Pero Antic,anticpe01,C,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/anticpe01.html
Inactive,Pero Antic,anticpe01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/anticpe01.html
Inactive,Perry Jones,jonespe01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/jonespe01.html
Inactive,Perry Jones,jonespe01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/jonespe01.html
Inactive,Pervis Ellison,ellispe01,C,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/e/ellispe01.html
Inactive,Peter John Ramos,ramospe01,C,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/ramospe01.html
Inactive,Peyton Siva,sivape01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/sivape01.html
Inactive,Phil Pressey,pressph01,PG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/pressph01.html
Active,Pierre Jackson,jackspi01,PG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/jackspi01.html
Inactive,Popeye Jones,jonespo01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/jonespo01.html
Inactive,Pops Mensah-Bonsu,mensapo01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/mensapo01.html
Inactive,Predrag Drobnjak,drobnpr01,C,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/drobnpr01.html
Inactive,Predrag Savovic,savovpr01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/savovpr01.html
Inactive,Primoz Brezec,brezepr01,C,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/brezepr01.html
Inactive,Quentin Richardson,richaqu01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/richaqu01.html
Inactive,Quentin Richardson,richaqu01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/richaqu01.html
Active,Quincy Acy,acyqu01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/acyqu01.html
Inactive,Quincy Acy,acyqu01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/acyqu01.html
Inactive,Quincy Douby,doubyqu01,PG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/doubyqu01.html
Inactive,Quincy Lewis,lewisqu01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/l/lewisqu01.html
Inactive,Quincy Lewis,lewisqu01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/l/lewisqu01.html
Inactive,Quincy Miller,millequ01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/millequ01.html
Inactive,Quincy Pondexter,pondequ01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/pondequ01.html
Inactive,Quincy Pondexter,pondequ01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/pondequ01.html
Inactive,Quinton Ross,rossqu01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/rossqu01.html
Inactive,Quinton Ross,rossqu01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/rossqu01.html
Inactive,Qyntel Woods,woodsqy01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/woodsqy01.html
Inactive,Qyntel Woods,woodsqy01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/woodsqy01.html
Active,R.J. Hunter,hunterj01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/hunterj01.html
Inactive,Raef LaFrentz,lafrera01,C,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/l/lafrera01.html
Inactive,Raef LaFrentz,lafrera01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/l/lafrera01.html
Inactive,Rafael Araujo,araujra01,C,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/araujra01.html
Inactive,Rafer Alston,alstora01,PG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/alstora01.html
Inactive,Raja Bell,bellra01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bellra01.html
Active,Rajon Rondo,rondora01,PG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/rondora01.html
Active,Rakeem Christmas,chrisra01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/chrisra01.html
Active,Ramon Sessions,sessira01,PG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/sessira01.html
Inactive,Ramon Sessions,sessira01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/sessira01.html
Inactive,Randolph Morris,morrira01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/morrira01.html
Inactive,Randolph Morris,morrira01,C,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/morrira01.html
Inactive,Randy Brown,brownra02,PG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/brownra02.html
Active,Randy Foye,foyera01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/f/foyera01.html
Inactive,Randy Foye,foyera01,PG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/f/foyera01.html
Inactive,Randy Holcomb,holcora01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/holcora01.html
Inactive,Randy Livingston,livinra01,PG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/l/livinra01.html
Inactive,Rashad McCants,mccanra01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/mccanra01.html
Active,Rashad Vaughn,vaughra01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/v/vaughra01.html
Inactive,Rashard Lewis,lewisra02,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/l/lewisra02.html
Inactive,Rashard Lewis,lewisra02,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/l/lewisra02.html
Inactive,Rasheed Wallace,wallara01,C,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/wallara01.html
Inactive,Rasheed Wallace,wallara01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/wallara01.html
Inactive,Rasho Nesterovic,nestera01,C,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/n/nestera01.html
Inactive,Rasual Butler,butlera01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/butlera01.html
Inactive,Rasual Butler,butlera01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/butlera01.html
Inactive,Ratko Varda,vardara01,C,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/v/vardara01.html
Inactive,Raul Lopez,lopezra01,PG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/l/lopezra01.html
Active,Raul Neto,netora01,PG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/n/netora01.html
Inactive,Rawle Marshall,marshra01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/marshra01.html
Inactive,Rawle Marshall,marshra01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/marshra01.html
Inactive,Ray Allen,allenra02,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/allenra02.html
Inactive,Ray McCallum,mccalra01,PG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/mccalra01.html
Active,Raymond Felton,feltora01,PG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/f/feltora01.html
Inactive,Reece Gaines,gainere01,PG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/gainere01.html
Active,Reggie Bullock,bullore01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bullore01.html
Inactive,Reggie Evans,evansre01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/e/evansre01.html
Active,Reggie Jackson,jacksre01,PG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/jacksre01.html
Inactive,Reggie Miller,millere01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/millere01.html
Inactive,Reggie Slater,slatere01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/slatere01.html
Active,Reggie Williams,willire02,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/willire02.html
Inactive,Renaldo Balkman,balkmre01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/balkmre01.html
Inactive,Renaldo Balkman,balkmre01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/balkmre01.html
Inactive,Renaldo Major,majorre01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/majorre01.html
Inactive,Richard Hamilton,hamilri01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/hamilri01.html
Inactive,Richard Hamilton,hamilri01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/hamilri01.html
Active,Richard Jefferson,jefferi01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/jefferi01.html
Active,Richaun Holmes,holmeri01,C,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/holmeri01.html
Inactive,Richaun Holmes,holmeri01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/holmeri01.html
Inactive,Richie Frahm,frahmri01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/f/frahmri01.html
Inactive,Richie Frahm,frahmri01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/f/frahmri01.html
Inactive,Rick Brunson,brunsri01,PG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/brunsri01.html
Inactive,Rick Fox,foxri01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/f/foxri01.html
Inactive,Ricky Davis,davisri01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/davisri01.html
Inactive,Ricky Davis,davisri01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/davisri01.html
Inactive,Ricky Ledo,ledori01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/l/ledori01.html
Active,Ricky Rubio,rubiori01,PG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/rubiori01.html
Inactive,Rob Kurz,kurzro01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/k/kurzro01.html
Inactive,Robbie Hummel,hummero01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/hummero01.html
Inactive,Robert Archibald,archiro01,C,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/archiro01.html
Inactive,Robert Archibald,archiro01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/archiro01.html
Active,Robert Covington,covinro01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/covinro01.html
Inactive,Robert Hite,hitero01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/hitero01.html
Inactive,Robert Horry,horryro01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/horryro01.html
Inactive,Robert Pack,packro01,PG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/packro01.html
Inactive,Robert Sacre,sacrero01,C,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/sacrero01.html
Inactive,Robert Swift,swiftro01,C,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/swiftro01.html
Inactive,Robert Traylor,traylro01,C,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/t/traylro01.html
Inactive,Robert Traylor,traylro01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/t/traylro01.html
Inactive,Robert Whaley,whalero01,C,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/whalero01.html
Active,Robin Lopez,lopezro01,C,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/l/lopezro01.html
Inactive,Rod Strickland,stricro02,PG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/stricro02.html
Inactive,Rodney Buford,buforro01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/buforro01.html
Inactive,Rodney Buford,buforro01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/buforro01.html
Inactive,Rodney Carney,carnero01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/carnero01.html
Inactive,Rodney Carney,carnero01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/carnero01.html
Active,Rodney Hood,hoodro01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/hoodro01.html
Active,Rodney McGruder,mcgruro01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/mcgruro01.html
Inactive,Rodney Rogers,rogerro01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/rogerro01.html
Inactive,Rodney Rogers,rogerro01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/rogerro01.html
Active,Rodney Stuckey,stuckro01,PG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/stuckro01.html
Inactive,Rodney Stuckey,stuckro01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/stuckro01.html
Inactive,Rodney White,whitero02,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/whitero02.html
Inactive,Rodney White,whitero02,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/whitero02.html
Inactive,Rodrigue Beaubois,beaubro01,PG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/beaubro01.html
Inactive,Roger Mason,masonro01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/masonro01.html
Inactive,Roger Mason,masonro01,PG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/masonro01.html
Inactive,Roger Mason,masonro01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/masonro01.html
Inactive,Roger Powell,powelro01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/powelro01.html
Inactive,Roko Ukic,ukicro01,PG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/u/ukicro01.html
Active,Ron Baker,bakerro01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bakerro01.html
Inactive,Ron Harper,harpero01,PG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/harpero01.html
Inactive,Ron Mercer,mercero01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/mercero01.html
Inactive,Ron Mercer,mercero01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/mercero01.html
Inactive,Ronald Dupree,duprero01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/duprero01.html
Inactive,Ronald Murray,murraro01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/murraro01.html
Inactive,Ronald Murray,murraro01,PG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/murraro01.html
Active,Rondae Hollis-Jefferson,holliro01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/holliro01.html
Inactive,Ronnie Brewer,brewero02,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/brewero02.html
Inactive,Ronnie Brewer,brewero02,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/brewero02.html
Active,Ronnie Price,pricero01,PG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/pricero01.html
Inactive,Ronnie Price,pricero01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/pricero01.html
Inactive,Ronny Turiaf,turiaro01,C,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/t/turiaro01.html
Inactive,Roshown McLeod,mcleoro01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/mcleoro01.html
Active,Roy Hibbert,hibbero01,C,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/hibbero01.html
Inactive,Royal Ivey,iveyro01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/i/iveyro01.html
Inactive,Royal Ivey,iveyro01,PG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/i/iveyro01.html
Inactive,Royce White,whitero03,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/whitero03.html
Inactive,Ruben Boumtje-Boumtje,boumtru01,C,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/boumtru01.html
Inactive,Ruben Garces,garceru01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/garceru01.html
Inactive,Ruben Patterson,patteru01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/patteru01.html
Inactive,Ruben Wolkowyski,wolkoru01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/wolkoru01.html
Inactive,Rudy Fernandez,fernaru01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/f/fernaru01.html
Active,Rudy Gay,gayru01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/gayru01.html
Active,Rudy Gobert,goberru01,C,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/goberru01.html
Inactive,Russ Smith,smithru01,PG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/smithru01.html
Active,Russell Westbrook,westbru01,PG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/w/westbru01.html
Inactive,Rusty LaRue,larueru01,PG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/l/larueru01.html
Active,Ryan Anderson,anderry01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/a/anderry01.html
Inactive,Ryan Bowen,bowenry01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bowenry01.html
Inactive,Ryan Bowen,bowenry01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bowenry01.html
Inactive,Ryan Bowen,bowenry01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/b/bowenry01.html
Inactive,Ryan Gomes,gomesry01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/gomesry01.html
Inactive,Ryan Gomes,gomesry01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/g/gomesry01.html
Inactive,Ryan Hollins,holliry01,C,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/holliry01.html
Inactive,Ryan Hollins,holliry01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/holliry01.html
Inactive,Ryan Humphrey,humphry01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/humphry01.html
Inactive,Ryan Humphrey,humphry01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/h/humphry01.html
Active,Ryan Kelly,kellyry01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/k/kellyry01.html
Inactive,Ryan Reid,reidry01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/r/reidry01.html
Active,Salah Mejri,mejrisa01,C,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/mejrisa01.html
Inactive,Salim Stoudamire,stoudsa01,PG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/stoudsa01.html
Inactive,Salim Stoudamire,stoudsa01,SG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/s/stoudsa01.html
Inactive,Sam Cassell,cassesa01,PG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/c/cassesa01.html
Active,Sam Dekker,dekkesa01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/d/dekkesa01.html
Inactive,Sam Jacobson,jacobsa01,PG,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/j/jacobsa01.html
Inactive,Sam Mack,macksa01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/macksa01.html
Inactive,Sam Mitchell,mitchsa01,SF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/m/mitchsa01.html
Inactive,Sam Perkins,perkisa01,PF,file:///Users/alexcheng/Downloads/us.sitesucker.mac.sitesucker/www.basketball-reference.com/players/p/perkisa01.html
