,X1,X2,labels,Player
319,1.37808359146,-1.2360099656,0,Sheldon McClellan
320,2.11932633015,0.889455148654,6,Shelvin Mack
321,1.23154326824,-1.33280680989,0,Solomon Hill
322,1.88673684508,1.16655240689,6,Spencer Dinwiddie
323,-1.79909133578,0.172359528737,4,Spencer Hawes
324,0.69623367893,-0.664648858261,0,Stanley Johnson
325,2.00789770281,0.525850962036,6,Stephen Curry
326,-2.68630680146,1.27978914719,7,Steven Adams
327,2.96663328712,2.91627441468,2,T.J. McConnell
328,0.0637272071194,-1.1045501267,8,T.J. Warren
329,-1.86719934531,-0.538745917657,4,Taj Gibson
330,-2.85863278316,1.09606653892,7,Tarik Black
331,0.0919188909369,-0.755885516738,8,Taurean Waller-Prince
332,-2.17815502727,-0.310858702179,4,Terrence Jones
333,1.48300427137,-0.648637555665,0,Terrence Ross
334,1.29429530968,-0.299495904345,0,Terry Rozier
335,0.157240113356,-1.35643492532,8,Thabo Sefolosha
336,-0.958301571418,-1.16026563841,3,Thaddeus Young
337,-2.87237377211,1.83828101037,7,Thomas Robinson
338,-2.26471979907,-0.810588104711,4,Thon Maker
339,2.66493882739,2.45293195312,2,Tim Frazier
340,0.930426433053,-0.785951848669,0,Tim Hardaway
341,-2.15967621576,1.23644856489,7,Timofey Mozgov
342,0.565301477215,-0.666435378325,0,Timothe Luwawu-Cabarrot
343,-0.336161925996,-1.06523037294,3,Tobias Harris
344,1.33046612022,1.00079852483,6,Tomas Satoransky
345,-0.533390953769,-0.834132590084,3,Tony Allen
346,2.83434646768,1.2995112644,2,Tony Parker
347,0.344822068367,-2.06905636784,8,Tony Snell
348,0.629016771512,-2.30233606179,8,Trevor Ariza
349,-1.57548816452,0.378148863955,4,Trevor Booker
350,2.75058393696,1.13634552624,2,Trey Burke
351,-0.193684323907,-0.804127760448,3,Trey Lyles
352,-3.58552170851,0.962767545109,1,Tristan Thompson
353,1.21375448225,-1.45610354959,0,Troy Daniels
354,0.989386418293,-0.710675921511,0,Troy Williams
355,2.82607846605,1.78198733269,2,Ty Lawson
356,2.63046611341,2.20027791646,2,Tyler Ennis
357,0.781654772091,-0.320263875287,0,Tyler Johnson
358,3.30708541998,1.71154637214,2,Tyler Ulis
359,-2.47801360446,1.35837069106,7,Tyler Zeller
360,1.39031985267,0.986214583721,6,Tyreke Evans
361,-3.71132238725,1.27670989748,1,Tyson Chandler
362,3.40898996368,1.28418592919,2,Tyus Jones
363,1.18530694409,-0.762430178409,0,Victor Oladipo
364,0.693350316998,-1.02608454269,0,Vince Carter
365,2.5831560662,1.82169279446,2,Wade Baldwin
366,0.656401630869,-2.2279916754,8,Wayne Ellington
367,-1.20737829485,-2.02228835675,3,Wesley Johnson
368,1.6642357332,-1.10832180146,0,Wesley Matthews
369,0.713850583474,0.511435587919,5,Will Barton
370,-2.16794513137,1.0878807288,7,Willie Cauley-Stein
371,-4.01619636764,0.524208193517,1,Willie Reed
372,-3.00478841785,0.684624673094,7,Willy Hernangomez
373,-0.623175971636,-0.454947137941,3,Wilson Chandler
374,1.34457160183,-0.622757531988,0,Zach LaVine
375,-2.27176083982,0.265367060358,4,Zach Randolph
376,-2.33170225614,1.55123312489,7,Zaza Pachulia
