,labels,x,y,Player,Status
481,7,1.7278134926,0.848532610042,Ronny Turiaf,Inactive
482,7,2.4212512946,0.863504770816,Roy Hibbert,Active
483,8,-0.231458090135,-0.284048774634,Rudy Gay,Active
484,3,3.82878446377,1.19331882828,Rudy Gobert,Active
485,2,-3.12832895644,0.752716581496,Russ Smith,Inactive
486,9,-2.57044636604,1.97767388617,Russell Westbrook,Active
487,4,0.780696081529,-0.663447479648,Ryan Anderson,Active
488,7,1.87558064025,0.978866771148,Ryan Hollins,Inactive
489,4,0.169997900312,-0.838394080945,Ryan Kelly,Active
490,3,3.53864993238,1.3513625752,Salah Mejri,Active
491,4,1.05645545164,-0.765609935086,Sam Dekker,Active
492,3,3.78746128635,1.10363785934,Samuel Dalembert,Inactive
493,7,2.43918744006,0.878449560701,Sasha Kaun,Inactive
494,0,-0.922950331777,-0.892161463377,Sasha Vujacic,Active
495,0,-0.925077548612,-0.658681472493,Sean Kilpatrick,Active
496,9,-3.46133010018,1.12719372865,Sebastian Telfair,Inactive
497,2,-2.66805797111,0.964491700791,Semaj Christon,Active
498,7,3.07015100485,0.0668700819312,Serge Ibaka,Active
499,5,-0.37259537948,-0.739346494526,Sergey Karasev,Inactive
500,9,-3.90982644563,2.31357502667,Sergio Rodriguez,Active
501,6,-2.14180870793,-0.377874515322,Seth Curry,Active
502,4,0.676921288866,-0.739874786842,Shabazz Muhammad,Active
503,2,-3.14369742668,0.80166412117,Shabazz Napier,Active
504,2,-2.59406038069,0.935973267276,Shane Larkin,Inactive
505,0,-1.06486657353,-0.925736765801,Shannon Brown,Inactive
506,2,-1.61325519502,1.31258708596,Shaun Livingston,Active
507,7,2.22851513468,0.552006152077,Shavlik Randolph,Inactive
508,1,1.68567122227,-0.878687106223,Shawn Marion,Inactive
509,4,0.196889902049,-1.04368354405,Shawne Williams,Inactive
510,1,1.94900021013,0.0704479235276,Shayne Whittington,Inactive
511,0,-1.05221511574,-1.01492721987,Sheldon McClellan,Active
512,2,-2.69784848856,1.00488676111,Shelvin Mack,Active
513,0,-0.958777946175,-0.766781439953,Solomon Hill,Active
514,8,-0.325529038857,-0.0905084464767,Sonny Weems,Inactive
515,2,-2.87961368259,1.18905072607,Spencer Dinwiddie,Active
516,7,1.85546366398,0.541898546135,Spencer Hawes,Active
517,0,-0.806246793107,-0.712861824547,Stanley Johnson,Active
518,2,-2.69953517584,0.772793699518,Stephen Curry,Active
519,2,-2.85301022796,0.7141571183,Steve Blake,Inactive
520,5,0.0219775028354,-1.87795725296,Steve Novak,Active
521,7,2.69605181227,1.15116149332,Steven Adams,Active
522,9,-3.46403192076,2.72824473743,T.J. McConnell,Active
523,4,0.226016979483,-0.913790505598,T.J. Warren,Active
524,7,2.26251960543,0.261767908884,Taj Gibson,Active
525,7,2.63680902004,0.967914359868,Tarik Black,Active
526,4,0.136304725336,-0.733385195105,Taurean Waller-Prince,Active
527,5,-0.188019121577,-0.650223690285,Tayshaun Prince,Inactive
528,1,2.00905654816,-0.204940391956,Terrence Jones,Active
529,5,-0.590550681584,-1.55842847258,Terrence Ross,Active
530,6,-1.33506053184,0.0916943816704,Terry Rozier,Active
531,5,-0.0768507233024,-1.22523561195,Thabo Sefolosha,Active
532,4,0.805865293009,-0.551906567978,Thaddeus Young,Active
533,7,2.17351162374,0.814231906277,Thomas Robinson,Active
534,1,1.97044100768,-0.753381209455,Thon Maker,Active
535,7,2.12072075283,0.44133873839,Tiago Splitter,Inactive
536,7,2.93953622491,0.835488823497,Tim Duncan,Inactive
537,9,-2.99024683171,2.18270650864,Tim Frazier,Active
538,0,-1.06828959897,-1.21247490564,Tim Hardaway,Active
539,7,2.88528924375,0.368014689646,Timofey Mozgov,Active
540,0,-0.630014744378,-0.947000114523,Timothe Luwawu-Cabarrot,Active
541,4,0.71396680734,-0.854665378686,Tobias Harris,Active
542,2,-1.51199526078,1.08650188872,Tomas Satoransky,Active
543,6,-2.09553986342,-0.177270967835,Toney Douglas,Active
544,5,-0.220200971305,-0.955892743699,Tony Allen,Active
545,2,-2.81859870624,1.17955041062,Tony Parker,Active
546,5,-0.556108940073,-1.18910693632,Tony Snell,Active
547,2,-2.2255953929,0.961676949963,Tony Wroten,Inactive
548,2,-2.22073445629,0.860375602853,Toure' Murry,Inactive
549,8,-0.356290491352,0.60039606755,Travis Wear,Inactive
550,5,-0.449136848216,-1.28639731762,Trevor Ariza,Active
551,1,1.77094524924,0.0408597816094,Trevor Booker,Active
552,2,-2.85120137606,0.91100273385,Trey Burke,Active
553,4,0.587941969719,-0.738805567282,Trey Lyles,Active
554,7,2.88566214886,1.04848181116,Tristan Thompson,Active
555,0,-0.79267028726,-1.0029660167,Troy Daniels,Active
556,0,-1.31395208131,-0.962971453547,Troy Williams,Active
557,9,-3.29008226081,1.52146981485,Ty Lawson,Active
558,2,-2.80929627481,1.29953759261,Tyler Ennis,Active
559,1,1.91337954909,-0.0541977302567,Tyler Hansbrough,Inactive
560,0,-0.897129192884,-0.44524286232,Tyler Johnson,Active
561,9,-3.4581971174,2.00332733709,Tyler Ulis,Active
562,7,2.46716261044,0.973312374109,Tyler Zeller,Active
563,2,-1.97757675585,0.909499894827,Tyreke Evans,Active
564,1,1.8054971905,-0.0683735919678,Tyrus Thomas,Inactive
565,3,3.23645668016,0.955199553708,Tyson Chandler,Active
566,9,-3.62973131844,1.14620677671,Tyus Jones,Active
567,1,2.36589190587,-0.304837821713,Udonis Haslem,Active
568,4,0.386161819231,-0.951607892093,Victor Claver,Inactive
569,6,-1.79055465038,-0.123414400481,Victor Oladipo,Active
570,0,-0.945941406065,0.0359673035335,Vince Carter,Active
571,2,-2.71267900548,1.4446523645,Wade Baldwin,Active
572,0,-0.936630468604,-1.08974476376,Wayne Ellington,Active
573,5,0.0634783588011,-1.36811948689,Wesley Johnson,Active
574,0,-1.09623772374,-1.38366882953,Wesley Matthews,Active
575,8,-0.432079021303,-0.200682666692,Will Barton,Active
576,9,-3.41065539292,1.66240329137,Will Bynum,Inactive
577,1,1.93497854001,0.171009178155,Willie Cauley-Stein,Active
578,0,-1.15441960635,-0.619586946055,Willie Green,Inactive
579,3,3.56986608189,0.965645798241,Willie Reed,Active
580,7,2.77766081218,0.913820255609,Willy Hernangomez,Active
581,4,0.137360755364,-0.795906859565,Wilson Chandler,Active
582,5,-0.547939576084,-0.966632912481,Xavier Henry,Inactive
583,6,-1.81838868733,0.00351607723798,Zach LaVine,Active
584,7,2.11603080134,0.5159376407,Zach Randolph,Active
585,7,1.98335238898,1.0360977034,Zaza Pachulia,Active
