unique_id,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE
11101.001,10,53,87.2,112,-24.8,59.5,1.47,15.9,23.9,82.9,51.7,0.1,41.5,45.3,93.31,38.7
112.001,17,65,104,96.4,7.5,50.9,1.75,15.4,29,96.2,60,0.1,47.6,51.2,98.77,55.7
112.001,27,70,92.1,87.4,4.8,50,1.32,13.1,14.5,76.5,48.7,0.1,42.4,48.9,104.39,56.9
12001.01,33,553,107.5,99.2,8.3,64.8,1.99,18.8,22,81.7,51.1,0.1,51.1,55.4,97.98,55
11002.01,18,122,103.6,101.4,2.1,67.4,1.88,18.9,27,78.2,53.5,0.1,49.1,52.6,97.49,51.6
2002.01,23,195,105.6,105.8,-0.2,58.2,1.85,17.7,11.2,78.7,45.7,0.1,53.1,57,99.75,48
2001.011,20,170,109,101,7.9,61.9,2.18,17.8,25.5,77.8,52.1,0.1,49,53.9,96.95,53.8
12001.01,12,63,75.9,110.5,-34.6,64.7,1.05,13.1,18.8,85.5,48.4,0.2,35.1,40.4,102.99,25.8
12100.01,22,79,101.4,105.8,-4.4,57.4,1.72,13.9,27.8,79.7,48.3,0.1,42,48.7,97.52,44.9
11101.01,22,70,133,118.8,14.2,65.8,2.78,24.2,14.3,71,48.1,0.1,69,72.3,99.39,58.9
2101.01,18,74,111.5,112,-0.5,61.7,2.85,16.7,16,82.8,45.1,0.1,47.9,56.1,103.3,55.7
1101.011,21,88,108.9,111,-2.1,58.2,1.77,16.6,11.5,79.2,48.9,0.1,52,58.5,102.35,51.1
11101.01,16,61,112.2,109.8,2.4,80.8,2.8,24.2,6.5,75.8,46.3,0.1,57.2,61.9,101.33,54.5
1001.201,23,123,105.2,116.6,-11.4,52.2,1.2,14.9,21.9,75.5,47.8,0.2,51.7,56.4,95.17,43.7
1100.012,9,63,86.1,122.3,-36.2,54.3,1.04,14.1,29.9,73.9,47.8,0.2,41,44.4,99.57,31.5
1200.011,12,67,125,113.1,11.9,72.7,2.53,23.2,34.4,83,55.6,0.1,59.7,61.6,98.88,52
1100.021,12,71,97.2,111.4,-14.2,35.8,0.83,9.9,32.4,75.3,54.6,0.2,44.2,48.9,100.92,42.4
1001.012,10,91,97.7,126.3,-28.6,64.7,2.44,19.1,11.9,79.7,43.7,0.1,49.1,51.2,91.86,38.1
,11,66,101.7,98.2,3.5,62.1,1.33,19.3,20.8,83.6,56,0.2,55.8,57.9,99.97,54.7
10100.03,15,54,115.7,106.6,9.1,76.6,3,23.6,22.9,68.8,45.8,0.1,55.7,58.4,95.09,55.1
100.031,16,136,94.2,95.9,-1.6,43.5,1.11,12.6,20.2,82.1,48.1,0.1,46.4,49.1,89.59,46.8
1101.02,14,123,113.7,114,-0.3,71.2,2.55,21.8,14.2,81.3,45,0.1,57.7,60,96.03,48.1
1100.021,17,97,109.3,95.1,14.3,59.7,2.42,18.9,20.3,72.5,46.5,0.1,54.6,55.6,89.84,59.2
,15,173,112.5,105.8,6.7,61,2.54,20.3,9.3,78.6,44.4,0.1,57.3,60.1,96.38,54.5
100.031,11,69,117.6,101.6,15.9,70.2,2,22,25.9,76.1,52.8,0.2,59.5,61.2,87.92,57.5
1100.021,7,55,90.3,90.9,-0.6,45,1.5,13.8,11.8,83.7,44.7,0.1,47,47.8,91.8,47.8
100.121,11,57,105.5,109.4,-3.9,53.7,1.93,17.1,29.1,88.1,54.6,0.1,51.3,52.3,100,47.8
,7,61,97.5,85.6,11.8,64.2,1.7,20,24.5,75.9,51.5,0.2,49.5,52.1,99.43,60.5
1000.121,7,87,105.3,98.1,7.2,65.3,1.88,19.7,23.1,75.9,50.3,0.1,54.2,54.9,96.04,54.7
1000.121,23,222,104.8,108.6,-3.8,53.8,1.34,16.7,19,80.9,50.8,0.2,54.9,57.3,98.41,46.4
1101.002,20,76,120.7,100.2,20.6,63,2.71,21.1,27.4,80.8,56.3,0.1,59.1,60.4,97.59,61.7
1100.111,13,75,98.1,104.7,-6.7,59.6,1.12,14.7,24.2,71.4,48.5,0.2,46.6,52.2,92.91,46.8
1001.012,6,61,111.1,114.5,-3.4,53.8,1.56,17.5,27.5,76.7,50,0.2,56.6,57.5,92.93,47.3
1101.002,23,196,99.7,110.4,-10.8,60.8,1.94,18.2,16.2,74.6,44.5,0.1,50.3,52.4,95.06,42.6
20110.1,16,116,105.9,103.2,2.7,64.2,2.26,19,15.1,77.1,47.8,0.1,50.5,55.5,100.69,52.5
20011.1,7,56,113.3,101.1,12.2,61.8,3.09,21.3,22.2,78.2,50.5,0.1,54.5,56.2,99.83,55.8
10001.21,33,136,104.2,102.1,2.2,66.4,1.62,17.7,26.6,78.8,50.6,0.1,50.4,53.5,106.95,50
10001.21,23,70,119.1,114.9,4.2,64.4,2.38,19.4,17.5,69.4,46.5,0.1,55.3,62.1,102.09,52.7
11100.02,8,69,115.2,106.7,8.5,46.4,1.53,14.1,21.7,77.3,50.8,0.1,52.5,59.2,101.36,54.3
1100.021,16,58,108.9,121.5,-12.6,39.2,1.33,12.6,30.9,68.9,48,0.1,49.1,53.6,99.65,42.2
11100.011,16,78,109.3,123.8,-14.5,48,1.57,16.2,32.8,70.3,51.1,0.1,51.9,55,97.35,47.7
1100.021,10,71,115.1,95.6,19.5,38.8,1.86,13.7,33.3,73.8,53,0.1,51.8,54.1,95.74,57.7
11100.011,28,396,106.3,111.6,-5.2,53.4,1.77,16.6,27.3,75.9,51.1,0.1,50.1,53,97.66,46.4
12100.01,14,54,123.4,123.5,-0.2,49,1.5,16.2,16.3,77.3,47.1,0.1,61.7,66.8,104.62,48.3
11100.011,13,109,98.2,108.5,-10.3,62.7,1.53,17,23.9,76,48.8,0.1,48,50.9,99.75,43.1
1100.021,10,65,107.1,113.9,-6.9,37.5,0.88,12.5,28.8,79,56.1,0.2,54.4,57.5,94.15,46.2
11100.011,19,108,102.5,115,-12.5,54.7,1.21,16.7,17.7,63.2,44.6,0.2,54.6,57.8,97.32,46.7
11101.01,14,137,104.6,101.7,2.9,65.2,1.47,20.2,20.2,74.8,51,0.2,56,58.7,97.88,53.4
11101.01,21,60,101.6,119.8,-18.2,63.3,1.24,18.8,14.6,83,51.1,0.2,55.9,59.7,99.36,43.5
1101.011,30,390,105.2,106.3,-1.1,60.2,1.87,18.1,22,72.6,47.4,0.1,51.1,54.2,99.15,49.4
11002.1,20,85,128.4,91.4,37,62.5,1.79,21.3,32.8,78,59.3,0.2,64.9,67.9,94.35,68.8
11101.01,24,64,110.7,104.9,5.9,52,1.44,15.6,23.5,79.2,51.9,0.1,52.5,58.1,96.14,51.4
1101.011,25,184,107.6,108.5,-0.9,61.7,2,18.9,23.1,69.3,46.9,0.1,52.2,55.3,93.73,51.3
11002.1,18,89,105.7,94,11.7,68.6,1.85,19.7,22.2,85.5,54.7,0.1,52.3,56,95.29,59.9
10001.21,38,170,107.8,96.9,10.9,55.2,1.19,15.1,25,81,53.2,0.2,52.8,57.4,105.3,55.5
10001.21,32,174,126.8,106.4,20.5,58.9,1.66,17.9,27,75.9,53.1,0.1,60.4,66.2,104.83,59.9
1.211,37,260,105.6,100,5.6,63.6,1.75,18.4,22.2,81,50.8,0.1,52.1,55.1,99.61,50.8
10001.21,22,130,111.1,107.5,3.7,66.1,1.53,18.3,28.5,84,54.1,0.2,53.1,58,106.09,50.2
10001.21,27,196,107.5,108.5,-1,60.9,1.4,17.3,24.2,75.8,49.2,0.2,53.2,56.9,101,49.2
1.211,34,399,123.2,110.4,12.9,66.5,2.2,20.8,25.7,76.4,50.7,0.1,60.4,63.4,99.79,55.2
1100.111,8,54,97,89.2,7.7,53.8,1.91,16.1,6.5,88.6,46.7,0.1,48.9,52.4,96.69,55.2
11001.2,15,82,113.6,95.2,18.4,45.3,1.61,13.9,24.3,76.5,52.9,0.1,51.8,57.1,95.58,64.6
11001.11,21,255,112.5,103.7,8.8,62.3,2.15,20.2,20.9,74.2,49.1,0.1,56.6,58.5,97.03,55.8
11001.11,13,70,107.8,118.3,-10.6,53.4,1.55,16.5,23.2,72.5,46.7,0.1,52.5,56.6,97.6,46.7
10001.12,6,87,102.3,102.8,-0.5,53.6,1.28,15.5,21.3,83.5,54.4,0.2,50.3,55,101.38,48.8
,10,110,94,101.1,-7.2,55.7,1.47,15.4,19.4,78.8,49.3,0.1,45.5,49.2,97.22,46.5
11100.02,10,55,107.9,82.3,25.6,64.1,1.47,16.2,30.9,86.3,57.5,0.2,47.4,53.9,95.92,68.4
11000.03,25,281,102.7,106.8,-4.1,61.9,1.71,18.7,17.7,76.1,46.2,0.1,51.4,54.9,93.42,46.9
,22,153,101,104.5,-3.5,61,1.39,16.3,29.4,76.6,51.3,0.2,46.7,51.2,91.35,45.1
10110.011,14,91,102.9,110.7,-7.8,73.2,1.63,20,19.2,73.4,46.5,0.2,51.3,56.4,99.57,46.8
21001.01,17,78,114,104.4,9.6,58.6,1.55,16.2,29,76.6,54.1,0.1,49.2,57.7,95.54,58.6
20000.21,28,79,112.6,121,-8.5,60.3,2,16.9,28.4,76.9,50,0.1,49.7,54.9,101.1,42.8
21001.01,27,363,113.1,106.1,7.1,63,2.45,20.4,19,76.2,49.7,0.1,55.4,58.7,95.12,56.2
20001.11,17,67,114.2,94.4,19.8,72.9,2.69,19.5,22.4,81.5,48.8,0.1,50.4,56.2,94.02,60.2
20000.21,17,56,102.9,105.7,-2.7,57.4,1.8,16.6,23.2,80.4,49,0.1,48.6,52.3,101.71,51.4
11001.011,22,169,106.3,94.5,11.9,54.7,1.6,17.1,28.3,80.4,55.2,0.1,50.7,54.5,92.1,59.1
1002.101,28,134,103.2,103.3,-0.2,53.2,1.45,16.6,28,84.6,54.5,0.2,51.5,53,94.23,47.1
10300.001,7,81,107.5,103,4.5,60,1.56,18.1,19.7,86.1,54.3,0.2,53.7,58,98.76,52.3
110.012,14,144,104.6,103.3,1.3,56.8,1.85,16.7,19.5,83.6,52.9,0.1,49,54.2,96.08,52.2
1200.002,10,114,110.6,110.3,0.2,60.5,1.93,18.8,17.9,79.1,49.7,0.1,56,58.7,89.58,50.4
1100.012,7,88,95.6,116.2,-20.6,59.1,1.03,16.5,21.6,80.3,50.3,0.2,51.7,54.4,98.27,39.5
1100.012,8,71,104.3,105,-0.6,65.5,1.38,18.7,28.6,75,53.3,0.2,51.7,56.2,95.37,53
111.011,14,57,108,119.3,-11.3,55,2,15.3,25.5,76.3,46.2,0.1,47.4,52.5,92.84,40.4
1001.111,47,611,101.1,99,2.1,52.9,1.4,16.4,23.6,77.6,51.8,0.2,51.2,53.4,99.25,51.3
1101.011,22,120,99.2,108.5,-9.3,60.9,1.33,15.7,31.5,78.1,54.2,0.2,44.5,50.6,97.49,48.6
11000.111,21,80,107.6,97.7,9.9,43.1,0.97,12.1,37,78,57.7,0.2,47,53.5,100.55,54.6
1000.211,31,108,118.1,107.4,10.8,42,1.09,12.7,25.3,82.4,54.8,0.1,57.1,61.8,106.13,52.8
,12,80,104,122.8,-18.9,49.3,1.31,16.2,23.2,67.2,45.6,0.2,55.1,56.5,97.4,40.6
1101.011,24,98,108.6,108.2,0.4,57.5,1.79,17.4,27.7,76.7,51.6,0.1,52.1,54.8,102.48,49.3
11100.011,23,59,135.8,98.9,36.9,50.8,2.06,18.3,27.7,80.3,57.4,0.1,65,69.4,107.7,66.8
